seq,name/first,name/last,age,street,city,state,latitude,longitude,ccnumber
280,Mable,Murphy,26,Cedpok Pass,Huruwuk,NC,-68.38196,-123.58393,6.2543E+15
281,Isabel,Henderson,30,Wokol Turnpike,Pijomu,OH,-79.5982,-88.80136,5.14287E+15
282,Eunice,Anderson,21,Pasir Highway,Wejoppen,RI,-45.76921,19.61012,5.61067E+15
283,Olivia,Payne,46,Owocuz Center,Dijarodek,VA,-54.15373,-138.51319,3.52847E+15
284,Elva,Jimenez,44,Funo Path,Lokukar,NJ,-44.6386,137.13991,5.41405E+15
285,Richard,Houston,53,Wadkin Street,Bozimob,HI,56.59343,58.15335,6.29066E+15
286,Jackson,Casey,39,Huvpur Point,Muligke,SC,-30.34192,157.62777,4.02617E+15
287,Edgar,Carlson,27,Rozti Trail,Odralam,NJ,-14.76928,-38.66915,3.68218E+13
288,Adrian,Perry,55,Cirbo Terrace,Gihibgar,OH,-1.63059,98.86925,6.01138E+15
289,Mike,Barker,25,Gilet Place,Zojabpa,PA,-52.55417,-45.04762,5.19617E+15
290,Russell,Pearson,18,Dotok Street,Ozcuja,OR,20.62332,-67.95918,6.01148E+15
291,Arthur,Ortiz,48,Ebimo Parkway,Bagtegki,UT,29.29434,22.49962,3.64258E+13
292,Darrell,Matthews,19,Sehwo Circle,Heoheku,VT,-54.3272,173.00683,5.4473E+15
293,Jose,Vaughn,39,Umneg View,Fehfojbu,ME,77.11532,-133.50642,5.47971E+15
294,Julian,Owen,63,Imbiv Glen,Obiduoga,IN,68.02186,-178.91751,6.22832E+15
295,Loretta,Pratt,38,Vifsab Court,Huvuvbo,NH,68.5078,-68.99561,3.46428E+14
296,Rhoda,Tucker,21,Losru Glen,Solnezde,WA,-33.00688,-76.54349,6.33414E+15
297,Frances,Santos,35,Binmo Turnpike,Vuilefo,NC,-13.72872,132.41865,6.21583E+15
298,Jerome,Welch,45,Lehbo Place,Uleebiev,OH,49.04265,-97.414,6.24049E+15
299,Beulah,McKenzie,40,Dufav Mill,Nedihuafu,WA,-41.51981,135.66344,3.00056E+13
300,Brent,Watson,33,Laji Street,Gudajrof,WY,-54.48683,-115.3389,6.01164E+15
301,Ryan,Williamson,49,Ruko Junction,Ekzemud,MT,86.06873,23.39014,3.00808E+13
302,Christine,Chandler,36,Webof Road,Miteani,AK,37.74272,11.81087,3.52801E+15
303,Rodney,Mendoza,62,Todbuv Square,Sasfagi,WY,-44.1315,-91.71601,3.67242E+13
304,Cecelia,May,27,Vunva Drive,Fimazoli,TX,-28.60411,17.55608,3.41036E+14
305,Vincent,Carson,23,Pegsu Path,Pisune,KS,-35.4485,2.29363,5.01838E+15
306,Rosetta,Gonzales,38,Otifeb Trail,Tazbajma,FL,-60.0899,169.28469,6.37889E+15
307,Katie,Tucker,56,Zize Junction,Cogtipso,MT,-36.7552,-108.30947,4.02671E+15
308,Patrick,Robinson,35,Tehmat Boulevard,Camemsol,SD,20.38785,-127.85967,4.31259E+15
309,Alfred,Lawrence,62,Ravlan Terrace,Louvikuf,TN,26.58251,-38.80645,6.37554E+15
310,Susan,Gibbs,40,Helsic Court,Sucapker,NC,13.42846,98.6645,4.02648E+15
311,Adeline,Page,40,Refkoz Road,Omgezja,DE,30.60955,96.44979,4.90304E+15
312,Alta,Norman,31,Acibu Street,Dakhoket,AK,74.14289,112.64034,6.33467E+15
313,Shawn,Wade,21,Miedi View,Kohowe,NH,-56.11536,-13.84846,4.02622E+15
314,Douglas,Weber,25,Dacked Trail,Niepeawu,UT,61.88985,18.46141,5.1048E+15
315,Rosie,Tyler,26,Vegod Highway,Uwodimen,NE,-12.74216,-117.86663,6.30425E+15
316,Todd,Griffith,29,Ipueci Ridge,Towaco,ID,40.33474,-53.91838,2.01415E+14
317,Georgia,Greer,50,Reca View,Jofuzumi,FL,75.25604,-90.59188,6.33468E+15
318,Lula,Patton,34,Nuciz Point,Memiwaju,OK,47.06059,110.48848,3.52852E+15
319,Cecelia,McCormick,53,Zoskuj Way,Inohowjis,CA,-87.9366,-32.00316,4.02666E+15
320,Chris,Mann,39,Sikaz Place,Fulahhar,MA,-10.44849,-25.8376,4.9037E+15
321,Gabriel,Craig,52,Ilelu Street,Lemvurni,MN,27.78559,109.99663,2.01445E+14
322,Louis,Brady,18,Kugpo Drive,Rinilsu,FL,-74.62859,-85.52811,3.64246E+13
323,Manuel,Wright,18,Ovhit Place,Toejci,AZ,8.81519,141.20125,6.33448E+15
324,Elva,Cross,59,Rizkaw Boulevard,Bifastu,NJ,77.57643,27.4679,6.33423E+15
325,Manuel,Evans,33,Bemu Point,Joratmic,IL,27.06083,72.58814,5.61014E+15
326,Gerald,Burke,33,Ozore Manor,Lulije,DC,-14.76738,-120.13817,5.01816E+15
327,Johnny,Parks,55,Jiopo Terrace,Gumkudo,RI,67.4281,113.49595,5.48368E+15
328,Nelle,Norton,50,Kodid Loop,Obnucre,IA,38.62675,-169.58788,5.4143E+15
329,Adelaide,Griffin,61,Cubehe Pass,Fimfaum,NV,56.90654,-166.99134,5.41341E+15
330,Julian,Henry,30,Muke Ridge,Mevekzo,ID,84.87861,-116.13914,4.02676E+15
331,Rosie,Stevens,38,Nochiw Court,Pahamo,ME,-69.07101,-107.33615,6.37042E+15
332,Francis,Burns,42,Gicow Center,Melemzo,NV,19.63636,-67.71593,4.4604E+15
333,Bertha,Silva,21,Owdo Square,Bugadar,DE,42.31059,-55.80539,5.47265E+15
334,Gabriel,Powers,36,Fozbiw Plaza,Ivfendi,CO,74.92858,24.45982,6.30493E+15
335,Bertie,Rios,34,Rurhe Turnpike,Vejbovezi,GA,66.79842,-110.94497,4.50645E+15
336,Glen,Kelly,20,Ifvil Point,Etcepil,UT,-79.44875,38.01018,4.90325E+15
337,Cory,Wells,57,Fovo Lane,Fidebe,IL,83.24807,116.51853,6.01129E+15
338,Mina,Cook,18,Rokep Trail,Kosnuhi,VT,-23.5922,78.74366,3.40905E+14
339,Donald,Harrison,46,Vogot Way,Doludeb,TN,-86.63872,-115.43468,3.00661E+13
340,Beulah,Ortega,38,Batto Ridge,Woelro,DC,54.01093,102.05373,4.5806E+15
341,Brandon,Berry,48,Dumo Way,Mibbilod,AZ,80.92823,80.13382,3.60619E+13
342,Jack,Grant,32,Biiti Circle,Tuabeava,OK,-27.61267,-106.44251,3.49599E+14
343,Ernest,Bowen,46,Rado Way,Situdnu,WI,-35.41945,-30.85782,6.30436E+15
344,Ophelia,Ward,22,Zacar Pike,Dupunaf,NV,-50.03817,136.90485,2.01468E+14
345,Carolyn,Farmer,41,Riva Heights,Hegjokupi,ND,-20.0862,-140.61758,6.37772E+15
346,Leo,Wagner,32,Wifo Extension,Saajlul,TX,43.59644,97.74437,6.37287E+15
347,Iva,McCarthy,54,Zuzi Center,Tomeslam,IN,82.84444,-73.77228,3.6458E+13
348,Etta,Richards,59,Kavti Grove,Wacadka,IN,-37.92904,37.94235,4.90375E+15
349,Nelle,McGuire,21,Bacuf Terrace,Pustibegi,NM,-6.76174,79.89841,5.48089E+15
350,Nathaniel,Lee,56,Fihbil Turnpike,Oznite,RI,-60.48066,55.85427,5.01857E+15
351,Shawn,Holmes,62,Fugug Drive,Mipujelu,NY,49.74146,-69.93011,3.00931E+13
352,Marcus,Meyer,57,Rinal Plaza,Figezlu,AK,-39.0349,93.02512,4.02678E+15
353,Belle,George,51,Tuwewu Square,Jacemu,DC,53.93593,-6.43759,3.52854E+15
354,Tyler,Brewer,50,Edze Pike,Sufujem,MI,-10.32708,97.51917,6.37839E+15
355,Sophie,Lewis,30,Eceziv Trail,Rajawzos,LA,-15.7926,-107.47297,4.90352E+15
356,Glen,Chambers,30,Luip Pass,Dejebifu,NE,11.47084,-23.46105,4.46033E+15
357,Mamie,Patton,63,Rucgu Point,Ikdorug,LA,31.71758,-99.33761,4.50821E+15
358,Adrian,Pierce,51,Guce Lane,Geidoab,DE,-15.23253,106.93342,6.30446E+15
359,Jackson,Rodriquez,54,Coohu Way,Casfarud,NV,34.08272,-31.81217,5.61026E+15
360,Mark,Townsend,29,Kerar Plaza,Rucarmel,AL,-8.81462,-102.73424,6.37427E+15
361,Nathan,Payne,29,Tupob Boulevard,Wetisus,TN,79.0171,119.80447,3.47169E+14
362,Isabelle,Murphy,53,Vomzob Glen,Rojjirros,VT,80.50541,68.72949,5.14477E+15
363,Lawrence,McDonald,55,Tulgiv Trail,Keuzufi,VT,54.96777,22.12478,3.52868E+15
364,Joseph,Green,45,Doza Terrace,Guzumiv,FL,-57.62142,-139.10046,6.22334E+15
365,Essie,Steele,31,Fibve Square,Corlotu,WI,25.86814,11.44901,6.33437E+15
366,Leo,Garrett,33,Diod Key,Aparounu,DE,80.70585,-38.91782,5.01824E+15
367,Harry,Clark,58,Cado Terrace,Uluijmu,HI,-67.1881,159.76965,5.61058E+15
368,Henrietta,Wagner,33,Hozgu River,Kurboluk,ID,-74.76101,159.36964,4.97494E+15
369,Elsie,Johnston,25,Lamjuk Court,Uchumi,ID,14.15978,-47.32139,2.01489E+14
370,Lois,Warner,25,Fifpu Drive,Haitlaf,WY,5.63242,-88.23124,3.529E+15
371,Jane,Manning,19,Fuera Mill,Hadcajam,AK,10.52491,-130.16611,3.64201E+13
372,Leona,Lawrence,21,Udovi Point,Banigaj,RI,-80.94525,-147.5332,5.61098E+15
373,William,Ford,39,Hihra Court,Jopiniiti,FL,77.4474,166.80996,4.71317E+15
374,Maggie,McCoy,54,Jati Boulevard,Ugucihah,FL,-87.19713,-45.11219,6.33496E+15
375,Cynthia,Baldwin,27,Sufil Road,Saibubir,NH,4.4064,-141.6837,3.52866E+15
376,Flora,Parks,61,Varmun Pike,Kisgafeho,MS,32.90603,61.97649,5.6106E+15
377,Esther,Underwood,38,Fazvim Street,Raokaibu,CA,-7.70026,79.91685,3.52839E+15
378,Lulu,Ross,27,Itovaw Grove,Cazijak,NC,27.13274,-9.67692,6.01114E+15
379,Nora,Haynes,65,Cavrej Turnpike,Zugsurzid,CO,-18.45389,140.42301,4.77808E+15
380,Isaiah,Beck,42,Ojive Grove,Mewgikus,SC,21.92754,-156.01577,5.10122E+15
381,Kathryn,Lamb,55,Mehcap Pass,Coimufif,WA,86.49282,-159.05168,6.30461E+15
382,Matilda,Arnold,23,Fuzad Point,Orgipa,KY,-80.49867,64.58188,5.61001E+15
383,Bettie,Aguilar,53,Vacte Way,Giewige,WV,-1.41634,160.33227,2.01476E+14
384,Aaron,Jackson,27,Wilpah Square,Vihonlof,UT,-65.19684,154.8759,6.37387E+15
385,Augusta,Cunningham,56,Egedus Drive,Izilevkel,MO,67.5886,46.55304,5.01869E+15
386,Lillian,Sanchez,50,Miknoc Heights,Golribow,MS,12.62832,103.31714,4.90437E+15
387,Scott,Herrera,24,Niab Glen,Boporjoc,MI,22.72037,-115.62016,6.01183E+15
388,Louisa,Daniels,44,Vebi Loop,Motzoit,MD,-4.34542,33.75656,3.4469E+14
389,Olive,Hart,50,Murzu Junction,Gizukbe,CT,43.95052,100.56048,3.00933E+13
390,Ray,Ellis,61,Huswov Lane,Janefiv,TN,-71.58974,40.00913,6.01123E+15
391,Ivan,Howard,21,Fonu Loop,Ludamab,CA,75.2396,123.78925,6.0116E+15
392,Olive,Sims,63,Kerfez Point,Ruudmob,TN,14.76634,-140.03583,3.00543E+13
393,Robert,Barker,21,Kodva Heights,Dikheow,NC,71.63524,-44.60338,4.47594E+15
394,Travis,Young,22,Ozfug View,Amvedon,KY,28.07858,141.23558,5.61034E+15
395,Mary,Stone,62,Alha View,Mirkotuse,NJ,-3.97157,-109.39843,4.02672E+15
396,Adeline,Barnett,45,Pito Center,Fifgufuf,WY,0.53189,-8.79417,3.43996E+14
397,Martin,West,27,Jaca Junction,Ebimaji,NH,-81.57023,-174.44452,4.02668E+15
398,Jorge,Valdez,31,Ketdo Grove,Tihdaso,NV,-89.60978,-162.25396,2.01429E+14
399,May,McKenzie,18,Ojla Park,Locejre,ND,30.56306,44.93134,4.23481E+15
400,Dominic,Clayton,36,Gomkal Path,Ohohigti,NC,46.21336,46.57352,3.00886E+13
401,Hilda,Cobb,60,Zude Extension,Feduoc,MT,-62.0655,61.28196,3.00955E+13
402,May,Moran,46,Ufede View,Anziapa,NJ,12.16124,98.276,5.61008E+15
403,Arthur,Williams,59,Dudac Highway,Bofuhju,NV,30.61112,-59.7053,3.62025E+13
404,Cynthia,Medina,45,Heci Avenue,Minwaok,CO,86.22969,152.71717,3.00562E+13
405,Alfred,Duncan,46,Fope Road,Vesculuz,MI,59.30939,30.80923,3.52874E+15
406,Antonio,Garza,21,Govhus Place,Tavimro,SC,-73.32937,-9.31119,3.52803E+15
407,Helena,Hines,25,Daow Way,Neekca,MS,37.99608,-11.197,2.01442E+14
408,Bill,Tran,62,Goref Square,Lemefig,CT,-78.90615,-149.35859,3.52814E+15
409,Mamie,Burns,24,Janvok Pass,Vuleowu,IN,-80.29141,1.78437,5.14738E+15
410,Ora,Carpenter,62,Edzam Loop,Edkejo,CA,-1.80537,3.20083,5.01864E+15
411,Luis,Berry,55,Orowis Court,Wogamma,WY,-18.67052,25.55274,5.44806E+15
412,Millie,Hughes,56,Sevito Drive,Ehokuzite,IN,82.86784,94.55911,6.33417E+15
413,Mildred,Peterson,60,Vefe Manor,Dajmepwin,CT,-85.20732,149.28807,5.61033E+15
414,Maude,Gonzalez,32,Sehmud Loop,Emdiowo,WY,78.99182,-63.16831,5.61096E+15
415,Gilbert,Norton,34,Efdag Key,Vuzvojo,WI,18.11306,83.83273,2.01433E+14
416,Lola,Montgomery,18,Ebjol Square,Otuepgi,VT,-41.55408,-103.40282,3.00883E+13
417,Lucille,Hogan,50,Foze Key,Newuwzut,TN,16.78012,-26.07552,3.00513E+13
418,Ida,Pope,23,Acad Highway,Iblafka,TX,2.65006,8.52291,5.19518E+15
419,Harold,Gray,29,Lojej Path,Zooteis,NC,-40.07552,-33.04129,6.30436E+15
420,Nelle,Reed,46,Edetu Place,Jamtipza,ND,45.36318,163.3391,6.22925E+15
421,Dollie,Alvarado,44,Nidzu Center,Voborpi,AR,-75.62397,92.47908,3.40245E+14
422,Florence,Gregory,55,Gona Pike,Asohascij,PA,25.61408,123.92057,6.30467E+15
423,Verna,Moss,63,Olise Heights,Elgebohe,KY,-33.56803,-134.3146,6.27249E+15
424,Willie,Bowman,45,Jupef Loop,Neleodo,KS,-28.89657,-41.48818,2.01487E+14
425,Kenneth,Baldwin,36,Pipet Junction,Eposazus,ID,34.01153,-171.09969,6.37583E+15
426,Walter,Parks,30,Upeug Pass,Porafaz,OK,0.27729,43.16604,3.52866E+15
427,Duane,Howell,53,Dohhe River,Fedlueta,NH,64.4811,-141.56906,6.2137E+15
428,Joe,McGee,19,Vudi Place,Vinavwi,NC,-83.9005,53.66078,6.22894E+15
429,Eddie,Mann,28,Wama Glen,Dapevaw,MI,65.44131,64.78107,6.01105E+15
430,Lettie,Anderson,31,Zimat Heights,Cukfozosu,KY,-55.27968,113.70879,6.25608E+15
431,Katharine,Montgomery,63,Keica Pike,Tiguvo,KY,-85.32145,-29.70429,2.01483E+14
432,Devin,Riley,44,Jiwas Drive,Doseudo,DC,-21.29154,164.34681,4.90315E+15
433,Marie,Riley,64,Rala Road,Amufauv,OK,-70.75822,-160.77971,3.63508E+13
434,Viola,Guzman,46,Cavik Center,Gebmozozo,AZ,75.47315,118.91908,2.0141E+14
435,Charlotte,Erickson,62,Wamu Path,Metwamgu,MD,-59.84908,-138.71128,6.33424E+15
436,Andre,Sharp,64,Vagut Glen,Kifuvnoc,MD,40.85596,116.73603,6.33414E+15
437,Seth,Todd,20,Noropo Mill,Odirarer,IN,77.65082,-157.93268,5.0184E+15
438,Jennie,Williams,31,Hojuwu Pike,Pipenvop,AK,84.61131,3.4128,6.3041E+15
439,Hettie,Yates,33,Enuga Mill,Tasonah,VT,-8.47355,3.22669,5.01824E+15
440,Dale,Lambert,60,Riwno Extension,Malekihu,FL,-14.58749,34.58115,6.33415E+15
441,Gavin,Rogers,59,Misugi Boulevard,Cabbopur,KY,-16.87631,70.97417,2.01479E+14
442,Leo,Stevens,27,Tevdi Key,Dinwano,TX,-73.91602,68.0521,4.90326E+15
443,Mollie,Sims,39,Ufiovi View,Wopriano,AL,-15.30507,-75.87559,3.00854E+13
444,Rachel,Chavez,37,Afdi Key,Dagtocpog,PA,79.40351,-124.27734,6.22528E+15
445,Clifford,Sandoval,28,Galjaw Way,Keniwvi,NJ,1.98238,-66.68907,6.37139E+15
446,Franklin,Fields,46,Mutta Street,Putaifu,TX,15.31084,78.07759,5.47955E+15
447,Cecelia,Fisher,36,Neme Manor,Ceveog,NH,47.93632,-132.82701,6.30454E+15
448,Ronnie,Alvarado,42,Wehi Circle,Zihacna,DC,69.74962,-55.70387,4.26119E+15
449,Maurice,Murray,41,Lohiz Manor,Cidoswar,NC,87.55472,108.5908,5.61051E+15
450,Charles,Hunter,48,Riclu Circle,Cirzuned,MA,-44.69885,160.57816,5.12996E+15
451,Leroy,Erickson,57,Jutoc Plaza,Zelogfa,GA,35.36317,139.69573,3.40093E+14
452,Louisa,Watkins,62,Wafiwo Place,Nedalo,TN,-12.2776,24.32291,6.33435E+15
453,Rosie,Cannon,47,Jajud Junction,Debevam,NC,42.37972,40.26711,5.19498E+15
454,Daniel,Harrison,25,Ateke Turnpike,Fuigueg,CA,-8.54524,-157.28049,3.52882E+15
455,Brent,Ramsey,21,Vumo Grove,Jepvoko,ND,46.75007,-116.73726,6.30438E+15
456,Jeanette,Dixon,19,Maplir Extension,Hamjupe,TX,54.97844,112.92747,5.61035E+15
457,Lee,Spencer,48,Bopgih Trail,Jejetin,PA,-88.95392,65.10484,3.52878E+15
458,Lydia,Yates,32,Mepku Terrace,Lazuwow,TX,51.88564,118.55169,6.28578E+15
459,Betty,Brown,51,Soano Ridge,Fuvamal,ME,36.4257,-131.63984,6.21081E+15
460,Gary,Lawson,34,Izeze Street,Pitisuni,VA,-52.31403,-61.76396,3.69714E+13
461,Jeremy,Bishop,51,Afjem Square,Efaugewi,MN,57.46915,-113.108,4.03093E+15
462,Jeanette,Horton,43,Ziga Place,Dafmosah,UT,-38.81203,-133.5727,6.33485E+15
463,Roxie,Sherman,28,Vefno Boulevard,Lifzoptak,WV,37.64028,-27.24711,4.45334E+15
464,Don,Hines,26,Emune Way,Welrupet,PA,42.87721,-73.74558,5.0184E+15
465,Mason,Mills,33,Neop Square,Umgijkam,AK,75.2912,91.04883,5.01808E+15
466,Darrell,Riley,54,Ireoha Park,Zosnaure,CT,16.13321,98.41424,6.37536E+15
467,Henry,Russell,38,Imahe Turnpike,Jocuwig,NE,-31.83424,178.55598,3.44941E+14
468,Leona,Bryant,51,Dabe Heights,Vaecdog,VA,-24.0966,-34.79985,2.01416E+14
469,Lois,Hall,38,Tafful Avenue,Vasafho,CT,-14.98369,-89.53158,5.1303E+15
470,Adeline,Briggs,48,Ahfa Key,Kuwsuhe,ME,-69.67204,69.6856,3.43893E+14
471,Verna,Norris,22,Pobu Pike,Vacsopu,AR,-24.40365,-79.02187,6.37354E+15
472,Gene,Estrada,60,Utiba Court,Radawme,GA,-61.75729,-54.17236,5.49264E+15
473,Isabella,Austin,57,Pesoz Circle,Wojopa,AZ,-50.63796,29.12004,3.41066E+14
474,Darrell,Peters,37,Dogde Center,Esezumut,KY,-86.58516,126.30129,6.33424E+15
475,Jeffery,Bush,53,Difhiv Ridge,Zohikrif,AL,1.59793,107.29758,6.37499E+15
476,Brett,Chandler,64,Vulji River,Ardigwul,MI,-37.12326,-36.37627,3.52808E+15
477,Daisy,Watson,30,Luuru Park,Izfuwa,NY,-59.8813,-122.74054,6.37786E+15
478,Nora,Allison,49,Maflek Loop,Cefbifec,WY,55.9651,-55.3145,4.02668E+15
479,Gabriel,Lamb,53,Iriike Glen,Lumoro,OR,-58.26539,141.1256,5.0183E+15
480,Gavin,Ingram,42,Levvo Manor,Dojlogfa,MT,-84.24919,-178.64568,5.10696E+15
481,Christina,Herrera,64,Mila Center,Fevalos,CT,-32.71738,78.26839,3.52881E+15
482,Mario,Curtis,58,Sovrub Drive,Fefuwvor,SC,48.88242,-61.44644,3.52852E+15
483,Gavin,Davis,49,Avjo Way,Rabkemu,NV,58.69524,9.48804,6.33403E+15
484,Wayne,Rodgers,62,Rehpow Key,Tedoskel,TN,-15.9191,-61.79284,6.37529E+15
485,Frank,Jones,40,Wezu Loop,Bopitumo,MT,80.9561,-43.01992,3.00273E+13
486,Juan,Leonard,33,Fitir Plaza,Vefbisli,OK,-65.26113,77.18677,5.01844E+15
487,Alta,Shaw,42,Koftu Pike,Dofvule,SD,7.26423,-13.44661,6.01106E+15
488,Brian,Rhodes,43,Kumo Junction,Nossihi,MN,20.14667,170.12492,6.30415E+15
489,Samuel,Vega,20,Oregu Avenue,Urtirdu,WI,65.46654,-35.66948,6.30419E+15
490,Luke,Bailey,63,Dojka Trail,Mivepa,DC,-7.16556,-96.63133,3.63584E+13
491,Eddie,Potter,61,Ofrov Road,Kasejwob,NH,8.59553,-52.93953,6.01185E+15
492,Seth,Wilkins,56,Ajunu Extension,Ujtocul,RI,-65.13039,-141.72425,6.01197E+15
493,Cynthia,Fleming,60,Nuglo Drive,Sekewdof,RI,-61.39573,-151.84775,4.23043E+15
494,Richard,Hayes,19,Giren Way,Kipbodip,MD,-57.16638,-14.75969,6.33425E+15
495,Barry,Meyer,40,Niig Path,Depizbo,AL,13.10516,175.43983,6.01115E+15
496,Noah,Casey,63,Icum Park,Luzowga,HI,-56.00058,27.98904,4.02649E+15
497,Mary,Stanley,44,Tinis Point,Diloja,PA,74.10991,-79.53774,6.3047E+15
498,Allen,Bowman,58,Ganre Court,Basofwus,OK,-35.69126,85.16245,3.68218E+13
499,Eliza,Graves,58,Webheb Pass,Gitzilup,DC,84.0368,152.85133,5.01892E+15
500,Minerva,Kelly,20,Rosot View,Inudavag,MD,-55.05215,112.24461,4.90336E+15
501,Myrtie,Griffith,27,Otar Highway,Vuwavev,NE,-30.44742,174.8709,3.4082E+14
502,Lloyd,Dennis,55,Jepba Drive,Pokite,TN,81.98056,109.54633,6.30465E+15
503,Ralph,Dennis,41,Puro Drive,Siwocmif,IN,-30.67701,85.94667,6.33414E+15
504,Victoria,Boone,59,Sorop Junction,Cairlih,ID,57.10199,-128.57831,5.11483E+15
505,Craig,Guzman,57,Imoco Mill,Zurotuot,WI,-10.83071,-26.10357,3.45941E+14
506,Ella,Watson,54,Befsal Ridge,Josobriz,NH,-3.43464,61.64668,6.33411E+15
507,Joel,Schwartz,32,Pogvi Avenue,Papgobguv,DE,-80.19664,130.39901,2.01489E+14
508,Ophelia,Gregory,57,Hijnuj Loop,Ukacemre,CO,70.27008,129.76984,3.00674E+13
509,Lucas,Parsons,34,Jame Pass,Budupi,AL,81.27095,0.73415,5.01881E+15
510,Alta,Russell,44,Jitoc Plaza,Sivurbuk,PA,-68.28938,-169.51384,2.01472E+14
511,Callie,Graves,29,Bepar Drive,Escupe,RI,-69.58394,57.70368,6.24978E+15
512,Amy,Hammond,51,Fuma Point,Ponsamu,MN,22.52924,32.5349,6.01197E+15
513,Calvin,Coleman,33,Higjo Trail,Tooromo,LA,29.70971,96.71143,6.33428E+15
514,Antonio,Sullivan,56,Apoji Glen,Udbudgi,SC,9.69697,13.7217,5.6106E+15
515,Jesus,Johnson,27,Sumsa Pass,Folramuc,OR,38.06813,92.3401,5.1056E+15
516,Lucinda,Harris,57,Suwo Terrace,Bolsijkaz,MT,45.49054,-14.9417,6.37325E+15
517,Barry,Bass,54,Wunsu Drive,Diczondo,FL,45.00577,139.92474,4.02613E+15
518,Maurice,Nunez,52,Ofhe Key,Rusache,MN,21.01656,63.8125,5.1377E+15
519,Steven,Holt,32,Letoni Place,Dajulew,CT,34.69027,139.76425,4.42436E+15
520,Cornelia,Snyder,56,Mirnum Pike,Ojlanuc,TN,-61.85995,-32.92315,5.0183E+15
521,Callie,Washington,22,Nari Square,Olenaez,UT,57.58242,-170.56179,6.24284E+15
522,Susan,Wade,41,Bufdon Place,Gupohe,NJ,48.33908,-37.95801,4.02674E+15
523,Steven,Little,18,Moriwa Key,Gimehuv,AL,88.25862,79.88617,6.01122E+15
524,Rena,Edwards,23,Awekuf Court,Zonegede,KS,78.2438,-36.19436,5.61064E+15
525,Maggie,Lynch,65,Pijjas Circle,Ramedawor,CT,76.5412,-93.23967,6.33496E+15
526,Willie,Morales,57,Bogu Grove,Kothavhen,KS,66.20098,163.04401,4.27549E+15
527,Mitchell,Munoz,24,Wiot Highway,Tujosu,KS,-50.82263,49.26343,5.01864E+15
528,Vernon,Carter,57,Bidbes View,Ejacovla,WV,-7.04819,-69.70218,2.01473E+14
529,Jack,Hardy,22,Aduje Plaza,Sahouze,NJ,-88.19357,162.3149,2.0149E+14
530,Mario,McCormick,34,Liseb River,Kuzaep,AL,46.15867,111.78605,6.30453E+15
531,Curtis,Love,57,Bakkek Glen,Nikjudgim,MO,-57.26361,-69.79485,4.04562E+15
532,Shawn,Brady,39,Okijuz Avenue,Tajbocomo,NV,-8.06881,37.32098,5.61017E+15
533,Kathryn,Carpenter,29,Mubig Glen,Peczufva,MN,-38.0606,82.49339,6.37514E+15
534,Steve,Graham,38,Jubu Lane,Dahgomkij,IN,-55.83829,-76.3153,3.68295E+13
535,Phoebe,Barnett,57,Zucfon Trail,Vemaboj,FL,-0.26516,-75.06626,6.22512E+15
536,Jeremy,Glover,33,Jiwgew Boulevard,Heisudi,NC,88.17988,68.6976,6.33499E+15
537,Gavin,Schwartz,29,Atge Way,Rafjuzo,NC,8.48738,29.27118,3.00111E+13
538,Winnie,Matthews,22,Vule Grove,Befuek,DC,-14.06559,23.82805,6.33406E+15
539,Jeanette,Waters,43,Egtep Loop,Fefuhbud,NM,26.04054,-2.49235,6.20111E+15
540,Blake,Hudson,61,Zari Way,Judawbu,LA,27.96821,167.40758,3.68665E+13
541,Leonard,Smith,24,Ajrop Pike,Daeleni,MT,68.62191,-80.49416,3.52843E+15
542,Jerome,Phelps,65,Ilipa Parkway,Mabdeugo,MS,19.13901,89.10352,4.0269E+15
543,Howard,Pena,30,Onuvo Glen,Zehluni,CA,65.2787,-30.77171,2.01477E+14
544,Bernard,Haynes,56,Upjo Mill,Curutdu,AR,-69.22552,40.28703,5.12658E+15
545,Clifford,Perez,63,Nispu Plaza,Lulwihic,SD,42.39248,-45.27422,3.00239E+13
546,Etta,Stokes,60,Ebhu Path,Babgolna,MD,-74.72614,10.85222,5.16402E+15
547,John,Barnett,42,Vegu Way,Uwofumiz,MT,-38.75627,43.28787,5.01828E+15
548,Jerry,Phelps,25,Mivviw Boulevard,Lubdebcon,AL,-67.46604,155.93602,5.61027E+15
549,Rodney,Huff,18,Sizsab Drive,Ritokah,ID,-35.69335,107.16737,5.01834E+15
550,Jeremiah,Jackson,42,Juve Mill,Hodvaka,ND,46.69601,70.90577,5.01896E+15
551,Eula,Cain,56,Atucu Parkway,Piinbu,LA,-74.72188,110.62627,5.0182E+15
552,Hannah,Curry,64,Uteova Key,Funeave,AR,25.68193,35.12785,6.37489E+15
553,Victoria,Obrien,55,Hinve Circle,Wowbujpa,MS,-15.49561,-169.50041,3.64569E+13
554,May,Bowen,32,Ulubiv River,Wilmafej,VA,-69.58166,56.18423,6.25617E+15
555,Alexander,Stevenson,42,Gagi Center,Dazodeza,NJ,13.83349,148.11619,5.46584E+15
556,Milton,Ryan,48,Tenec Extension,Tuisokof,NM,-75.05392,144.50221,3.6225E+13
557,Miguel,Clark,29,Sanvu Avenue,Naifna,NJ,76.77324,105.57076,3.00289E+13
558,Christina,Clark,54,Ojpez Junction,Luwiruce,HI,3.39197,-102.17367,3.48283E+14
